,Round_home,Team_home,Opponent_home,Result_home,Venue_home,GF_home,GA_home,xG_home,xGA_home,Poss_home,Avg_GF_home,Avg_GA_home,Avg_xG_home,Avg_xGA_home,Avg_Poss_home,Label_home,Form_home,Opponent_Match_ID,Round_away,Team_away,Opponent_away,Result_away,Venue_away,GF_away,GA_away,xG_away,xGA_away,Poss_away,Avg_GF_away,Avg_GA_away,Avg_xG_away,Avg_xGA_away,Avg_Poss_away,Label_away,Form_away,Match_ID,Label
15-Fulham-Nottingham-Forest,15,Fulham,Nottingham-Forest,W,Home,5,0,2.5,0.3,63,2.3333333333333335,3.0,1.6666666666666667,2.1666666666666665,49.333333333333336,1,5.555555555555555,15-Nottingham-Forest-Fulham,15,Nottingham-Forest,Fulham,L,Away,0,5,0.3,2.5,37,1.3333333333333333,2.3333333333333335,1.4333333333333333,1.2666666666666666,51.333333333333336,-1,3.333333333333333,15-Nottingham-Forest-Fulham,1
15-Luton-Town-Arsenal,15,Luton-Town,Arsenal,L,Home,3,4,0.5,2.2,34,1.0,1.6666666666666667,0.5,2.3000000000000003,35.666666666666664,-1,5.555555555555555,15-Arsenal-Luton-Town,15,Arsenal,Luton-Town,W,Away,4,3,2.2,0.5,66,2.0,0.6666666666666666,2.0666666666666664,0.7000000000000001,61.0,1,10.0,15-Arsenal-Luton-Town,-1
15-Manchester-United-Chelsea,15,Manchester-United,Chelsea,W,Home,2,1,4.1,1.5,45,1.3333333333333333,0.3333333333333333,1.6333333333333335,1.7333333333333336,51.666666666666664,1,7.333333333333333,15-Chelsea-Manchester-United,15,Chelsea,Manchester-United,L,Away,1,2,1.5,4.1,55,2.6666666666666665,3.3333333333333335,1.8333333333333333,2.1333333333333333,41.0,-1,6.888888888888889,15-Chelsea-Manchester-United,1
15-Sheffield-United-Liverpool,15,Sheffield-United,Liverpool,L,Home,0,2,1.0,1.7,25,0.6666666666666666,3.0,0.7666666666666666,2.0666666666666664,40.666666666666664,-1,4.222222222222222,15-Liverpool-Sheffield-United,15,Liverpool,Sheffield-United,W,Away,2,0,1.7,1.0,75,2.6666666666666665,1.3333333333333333,1.4666666666666668,1.366666666666667,53.333333333333336,1,8.88888888888889,15-Liverpool-Sheffield-United,-1
15-Wolverhampton-Wanderers-Burnley,15,Wolverhampton-Wanderers,Burnley,W,Home,1,0,0.8,0.9,51,1.6666666666666667,2.0,1.4000000000000001,2.1333333333333333,41.666666666666664,1,5.111111111111111,15-Burnley-Wolverhampton-Wanderers,15,Burnley,Wolverhampton-Wanderers,L,Away,0,1,0.9,0.8,49,2.3333333333333335,1.6666666666666667,1.1333333333333335,1.0333333333333339,50.0,-1,6.0,15-Burnley-Wolverhampton-Wanderers,1
16-Aston-Villa-Arsenal,16,Aston-Villa,Arsenal,W,Home,1,0,0.6,1.4,39,1.6666666666666667,1.0,1.5666666666666664,1.633333333333333,48.666666666666664,1,8.88888888888889,16-Arsenal-Aston-Villa,16,Arsenal,Aston-Villa,L,Away,0,1,1.4,0.6,61,2.3333333333333335,1.3333333333333333,2.1999999999999997,0.7666666666666666,62.0,-1,10.0,16-Arsenal-Aston-Villa,1
16-Brighton-and-Hove-Albion-Burnley,16,Brighton-and-Hove-Albion,Burnley,D,Home,1,1,2.6,0.6,72,2.3333333333333335,2.0,1.2999999999999998,1.8333333333333333,60.666666666666664,0,7.777777777777778,16-Burnley-Brighton-and-Hove-Albion,16,Burnley,Brighton-and-Hove-Albion,D,Away,1,1,0.6,2.6,28,2.0,1.0,1.3333333333333333,0.7000000000000003,54.0,0,5.555555555555555,16-Burnley-Brighton-and-Hove-Albion,0
16-Crystal-Palace-Liverpool,16,Crystal-Palace,Liverpool,L,Home,1,2,1.7,1.2,24,0.6666666666666666,1.6666666666666667,1.1666666666666665,1.2666666666666666,55.0,-1,4.444444444444445,16-Liverpool-Crystal-Palace,16,Liverpool,Crystal-Palace,W,Away,2,1,1.2,1.7,76,2.3333333333333335,1.3333333333333333,1.4666666666666668,1.1666666666666667,59.0,1,9.11111111111111,16-Liverpool-Crystal-Palace,-1
16-Everton-Chelsea,16,Everton,Chelsea,W,Home,2,0,1.2,0.9,29,1.3333333333333333,1.0,2.1333333333333333,1.4666666666666668,42.666666666666664,1,8.222222222222221,16-Chelsea-Everton,16,Chelsea,Everton,L,Away,0,2,0.9,1.2,71,1.6666666666666667,2.6666666666666665,1.3666666666666665,2.533333333333333,44.333333333333336,-1,5.555555555555555,16-Chelsea-Everton,1
16-Fulham-West-Ham-United,16,Fulham,West-Ham-United,W,Home,5,0,2.3,1.3,63,3.6666666666666665,2.0,2.1999999999999997,1.2666666666666664,54.0,1,7.777777777777778,16-West-Ham-United-Fulham,16,West-Ham-United,Fulham,L,Away,0,5,1.3,2.3,37,1.6666666666666667,1.0,1.4000000000000001,1.3333333333333333,43.666666666666664,-1,8.88888888888889,16-West-Ham-United-Fulham,1
16-Luton-Town-Manchester-City,16,Luton-Town,Manchester-City,L,Home,1,2,0.3,1.6,35,2.0,2.6666666666666665,0.5333333333333333,2.3000000000000003,35.0,-1,5.111111111111111,16-Manchester-City-Luton-Town,16,Manchester-City,Luton-Town,W,Away,2,1,1.6,0.3,65,1.3333333333333333,1.6666666666666667,1.5000000000000002,1.1333333333333333,56.0,1,5.333333333333333,16-Manchester-City-Luton-Town,-1
16-Manchester-United-Bournemouth,16,Manchester-United,Bournemouth,L,Home,0,3,1.1,1.5,68,1.6666666666666667,0.6666666666666666,2.2666666666666666,2.1,45.333333333333336,-1,7.777777777777778,16-Bournemouth-Manchester-United,16,Bournemouth,Manchester-United,W,Away,3,0,1.5,1.1,32,2.3333333333333335,1.0,2.2333333333333334,0.8333333333333335,44.333333333333336,1,8.88888888888889,16-Bournemouth-Manchester-United,-1
16-Sheffield-United-Brentford,16,Sheffield-United,Brentford,W,Home,1,0,0.8,0.6,41,0.3333333333333333,3.3333333333333335,0.7333333333333333,2.1333333333333333,36.0,1,3.333333333333333,16-Brentford-Sheffield-United,16,Brentford,Sheffield-United,L,Away,0,1,0.6,0.8,59,1.3333333333333333,1.3333333333333333,1.9000000000000004,1.0999999999999999,48.0,-1,5.555555555555555,16-Brentford-Sheffield-United,1
16-Wolverhampton-Wanderers-Nottingham-Forest,16,Wolverhampton-Wanderers,Nottingham-Forest,D,Home,1,1,1.2,1.3,68,1.3333333333333333,1.6666666666666667,0.9666666666666667,2.1999999999999997,44.666666666666664,0,6.0,16-Nottingham-Forest-Wolverhampton-Wanderers,16,Nottingham-Forest,Wolverhampton-Wanderers,D,Away,1,1,1.3,1.2,32,0.6666666666666666,3.0,0.9666666666666667,1.5,48.333333333333336,0,3.333333333333333,16-Nottingham-Forest-Wolverhampton-Wanderers,0
17-Arsenal-Brighton-and-Hove-Albion,17,Arsenal,Brighton-and-Hove-Albion,W,Home,2,0,2.3,0.7,49,2.0,1.6666666666666667,2.1333333333333333,0.6,61.333333333333336,1,7.333333333333333,17-Brighton-and-Hove-Albion-Arsenal,17,Brighton-and-Hove-Albion,Arsenal,L,Away,0,2,0.7,2.3,51,1.6666666666666667,1.6666666666666667,1.7333333333333334,1.3999999999999997,67.0,-1,6.888888888888889,17-Brighton-and-Hove-Albion-Arsenal,1
17-Bournemouth-Luton-Town,17,Bournemouth,Luton-Town,W,Home,4,3,2.3,2.0,59,2.3333333333333335,0.6666666666666666,1.7666666666666668,0.9333333333333336,37.0,1,9.11111111111111,17-Luton-Town-Bournemouth,17,Luton-Town,Bournemouth,L,Away,3,4,2.0,2.3,41,1.6666666666666667,3.0,0.3333333333333333,2.3000000000000003,33.666666666666664,-1,3.333333333333333,17-Luton-Town-Bournemouth,1
17-Brentford-Aston-Villa,17,Brentford,Aston-Villa,L,Home,1,2,0.5,1.4,34,1.3333333333333333,1.3333333333333333,1.7333333333333334,0.8333333333333331,55.333333333333336,-1,5.111111111111111,17-Aston-Villa-Brentford,17,Aston-Villa,Brentford,W,Away,2,1,1.4,0.5,66,1.3333333333333333,0.6666666666666666,1.1999999999999995,1.3333333333333333,49.0,1,9.11111111111111,17-Aston-Villa-Brentford,-1
17-Burnley-Everton,17,Burnley,Everton,L,Home,0,2,0.7,1.4,61,2.0,0.6666666666666666,1.0999999999999999,1.266666666666667,46.666666666666664,-1,6.444444444444445,17-Everton-Burnley,17,Everton,Burnley,W,Away,2,0,1.4,0.7,39,2.0,0.0,1.7333333333333332,1.0333333333333334,35.333333333333336,1,10.0,17-Everton-Burnley,-1
17-Chelsea-Sheffield-United,17,Chelsea,Sheffield-United,W,Home,2,0,3.1,0.4,78,1.3333333333333333,2.0,1.5,2.1333333333333333,52.666666666666664,1,5.111111111111111,17-Sheffield-United-Chelsea,17,Sheffield-United,Chelsea,L,Away,0,2,0.4,3.1,22,0.3333333333333333,2.3333333333333335,0.7333333333333333,1.3666666666666665,34.333333333333336,-1,6.0,17-Sheffield-United-Chelsea,1
17-Liverpool-Manchester-United,17,Liverpool,Manchester-United,D,Home,0,0,2.3,0.8,68,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.3,70.66666666666667,0,10.0,17-Manchester-United-Liverpool,17,Manchester-United,Liverpool,D,Away,0,0,0.8,2.3,32,0.6666666666666666,1.6666666666666667,1.8999999999999997,1.8,51.666666666666664,0,5.555555555555555,17-Manchester-United-Liverpool,0
17-Manchester-City-Crystal-Palace,17,Manchester-City,Crystal-Palace,D,Home,2,2,1.6,1.8,74,1.6666666666666667,1.6666666666666667,1.6000000000000005,1.0333333333333332,58.0,0,6.888888888888889,17-Crystal-Palace-Manchester-City,17,Crystal-Palace,Manchester-City,D,Away,2,2,1.8,1.6,26,0.6666666666666666,1.6666666666666667,1.2,1.3666666666666665,42.666666666666664,0,4.222222222222222,17-Crystal-Palace-Manchester-City,0
17-Newcastle-United-Fulham,17,Newcastle-United,Fulham,W,Home,3,0,3.5,0.3,70,0.6666666666666666,2.3333333333333335,1.8666666666666665,2.533333333333333,54.666666666666664,1,5.111111111111111,17-Fulham-Newcastle-United,17,Fulham,Newcastle-United,L,Away,0,3,0.3,3.5,30,4.333333333333333,1.3333333333333333,2.0,1.2333333333333332,55.0,-1,8.222222222222221,17-Fulham-Newcastle-United,1
17-West-Ham-United-Wolverhampton-Wanderers,17,West-Ham-United,Wolverhampton-Wanderers,W,Home,3,0,1.1,0.7,45,1.0,2.3333333333333335,1.5333333333333334,1.6666666666666667,39.333333333333336,1,6.444444444444445,17-Wolverhampton-Wanderers-West-Ham-United,17,Wolverhampton-Wanderers,West-Ham-United,L,Away,0,3,0.7,1.1,55,1.0,1.0,0.9,1.6666666666666667,54.0,-1,6.888888888888889,17-Wolverhampton-Wanderers-West-Ham-United,1
18-Aston-Villa-Sheffield-United,18,Aston-Villa,Sheffield-United,D,Home,1,1,0.9,0.6,77,1.3333333333333333,0.3333333333333333,1.433333333333333,0.8333333333333331,50.333333333333336,0,10.0,18-Sheffield-United-Aston-Villa,18,Sheffield-United,Aston-Villa,D,Away,1,1,0.6,0.9,23,0.3333333333333333,1.3333333333333333,0.7333333333333333,1.8,29.333333333333332,0,5.555555555555555,18-Sheffield-United-Aston-Villa,0
18-Crystal-Palace-Brighton-and-Hove-Albion,18,Crystal-Palace,Brighton-and-Hove-Albion,D,Home,1,1,1.3,1.2,35,1.0,2.0,1.5,1.5333333333333332,36.333333333333336,0,4.666666666666667,18-Brighton-and-Hove-Albion-Crystal-Palace,18,Brighton-and-Hove-Albion,Crystal-Palace,D,Away,1,1,1.2,1.3,65,1.0,1.3333333333333333,1.5999999999999999,1.4666666666666668,61.333333333333336,0,6.222222222222222,18-Brighton-and-Hove-Albion-Crystal-Palace,0
18-Fulham-Burnley,18,Fulham,Burnley,L,Home,0,2,1.3,0.4,66,3.3333333333333335,1.0,1.7,1.7,52.0,-1,7.333333333333333,18-Burnley-Fulham,18,Burnley,Fulham,W,Away,2,0,0.4,1.3,34,0.3333333333333333,1.3333333333333333,0.7333333333333334,1.6000000000000003,46.0,1,4.444444444444445,18-Burnley-Fulham,-1
18-Liverpool-Arsenal,18,Liverpool,Arsenal,D,Home,1,1,1.0,0.7,52,1.3333333333333333,0.3333333333333333,1.7333333333333334,1.1666666666666667,73.0,0,8.666666666666668,18-Arsenal-Liverpool,18,Arsenal,Liverpool,D,Away,1,1,0.7,1.0,48,2.0,1.3333333333333333,1.9666666666666668,0.6,58.666666666666664,0,7.777777777777778,18-Arsenal-Liverpool,0
18-Luton-Town-Newcastle-United,18,Luton-Town,Newcastle-United,W,Home,1,0,1.4,1.4,35,2.3333333333333335,3.3333333333333335,0.9333333333333332,2.033333333333333,36.666666666666664,1,3.333333333333333,18-Newcastle-United-Luton-Town,18,Newcastle-United,Luton-Town,L,Away,0,1,1.4,1.4,65,1.3333333333333333,2.3333333333333335,2.233333333333333,2.4666666666666663,58.666666666666664,-1,6.0,18-Newcastle-United-Luton-Town,1
18-Manchester-City-Brentford,18,Manchester-City,Brentford,W,Home,1,0,2.3,0.4,70,1.3333333333333333,1.3333333333333333,1.266666666666667,1.4666666666666668,64.33333333333333,1,6.888888888888889,18-Brentford-Manchester-City,18,Brentford,Manchester-City,L,Away,0,1,0.4,2.3,30,0.6666666666666666,1.6666666666666667,0.8666666666666667,1.2333333333333332,44.0,-1,3.333333333333333,18-Brentford-Manchester-City,1
18-Nottingham-Forest-Bournemouth,18,Nottingham-Forest,Bournemouth,L,Home,2,3,1.0,1.6,34,0.3333333333333333,2.6666666666666665,0.9666666666666668,1.7333333333333334,34.333333333333336,-1,4.444444444444445,18-Bournemouth-Nottingham-Forest,18,Bournemouth,Nottingham-Forest,W,Away,3,2,1.6,1.0,66,3.0,1.0,1.866666666666667,1.366666666666667,44.0,1,10.0,18-Bournemouth-Nottingham-Forest,-1
18-West-Ham-United-Manchester-United,18,West-Ham-United,Manchester-United,W,Home,2,0,1.2,1.0,35,1.6666666666666667,2.0,1.5333333333333334,1.5999999999999999,36.0,1,7.777777777777778,18-Manchester-United-West-Ham-United,18,Manchester-United,West-Ham-United,L,Away,0,2,1.0,1.2,65,0.6666666666666666,1.3333333333333333,2.0,1.7666666666666668,48.333333333333336,-1,6.444444444444445,18-Manchester-United-West-Ham-United,1
18-Wolverhampton-Wanderers-Chelsea,18,Wolverhampton-Wanderers,Chelsea,W,Home,2,1,1.3,2.0,32,0.6666666666666666,1.3333333333333333,0.8999999999999999,1.1,58.0,1,6.222222222222222,18-Chelsea-Wolverhampton-Wanderers,18,Chelsea,Wolverhampton-Wanderers,L,Away,1,2,2.0,1.3,68,1.0,1.3333333333333333,1.8333333333333333,1.8999999999999997,68.0,-1,6.0,18-Chelsea-Wolverhampton-Wanderers,1
19-Arsenal-West-Ham-United,19,Arsenal,West-Ham-United,L,Home,0,2,2.7,1.4,73,1.0,0.6666666666666666,1.4666666666666666,0.7666666666666666,52.666666666666664,-1,6.888888888888889,19-West-Ham-United-Arsenal,19,West-Ham-United,Arsenal,W,Away,2,0,1.4,2.7,27,1.6666666666666667,1.6666666666666667,1.2,1.3333333333333333,39.0,1,8.222222222222221,19-West-Ham-United-Arsenal,-1
19-Bournemouth-Fulham,19,Bournemouth,Fulham,W,Home,3,0,1.8,0.3,43,3.3333333333333335,1.6666666666666667,1.8,1.366666666666667,52.333333333333336,1,10.0,19-Fulham-Bournemouth,19,Fulham,Bournemouth,L,Away,0,3,0.3,1.8,57,1.6666666666666667,1.6666666666666667,1.3,1.7333333333333334,53.0,-1,5.111111111111111,19-Fulham-Bournemouth,1
19-Brentford-Wolverhampton-Wanderers,19,Brentford,Wolverhampton-Wanderers,L,Home,1,4,2.2,2.4,60,0.3333333333333333,1.3333333333333333,0.5,1.4999999999999998,41.0,-1,3.333333333333333,19-Wolverhampton-Wanderers-Brentford,19,Wolverhampton-Wanderers,Brentford,W,Away,4,1,2.4,2.2,40,1.0,1.6666666666666667,1.0666666666666667,1.4666666666666668,51.666666666666664,1,6.888888888888889,19-Wolverhampton-Wanderers-Brentford,-1
19-Burnley-Liverpool,19,Burnley,Liverpool,L,Home,0,2,0.8,1.8,32,1.0,1.0,0.5666666666666668,1.7666666666666668,41.0,-1,6.888888888888889,19-Liverpool-Burnley,19,Liverpool,Burnley,W,Away,2,0,1.8,0.8,68,1.0,0.6666666666666666,1.5,1.0666666666666667,65.33333333333333,1,7.555555555555555,19-Liverpool-Burnley,-1
19-Chelsea-Crystal-Palace,19,Chelsea,Crystal-Palace,W,Home,2,1,2.6,1.1,63,1.0,1.3333333333333333,2.0,0.9666666666666667,72.33333333333333,1,5.555555555555555,19-Crystal-Palace-Chelsea,19,Crystal-Palace,Chelsea,L,Away,1,2,1.1,2.6,37,1.3333333333333333,1.6666666666666667,1.5999999999999999,1.3333333333333333,28.333333333333332,-1,5.777777777777777,19-Crystal-Palace-Chelsea,1
19-Everton-Manchester-City,19,Everton,Manchester-City,L,Home,1,3,1.0,2.4,28,1.6666666666666667,0.6666666666666666,1.4666666666666666,1.0333333333333332,35.666666666666664,-1,7.333333333333333,19-Manchester-City-Everton,19,Manchester-City,Everton,W,Away,3,1,2.4,1.0,72,1.6666666666666667,1.0,1.8333333333333337,0.8333333333333334,69.66666666666667,1,8.88888888888889,19-Manchester-City-Everton,-1
19-Manchester-United-Aston-Villa,19,Manchester-United,Aston-Villa,W,Home,3,2,1.1,1.7,46,0.0,1.6666666666666667,0.9666666666666668,1.666666666666667,55.0,1,4.444444444444445,19-Aston-Villa-Manchester-United,19,Aston-Villa,Manchester-United,L,Away,2,3,1.7,1.1,54,1.3333333333333333,0.6666666666666666,0.9666666666666663,0.8333333333333331,60.666666666666664,-1,8.666666666666668,19-Aston-Villa-Manchester-United,1
19-Newcastle-United-Nottingham-Forest,19,Newcastle-United,Nottingham-Forest,L,Home,1,3,2.4,3.5,62,1.3333333333333333,1.6666666666666667,2.1999999999999997,1.8333333333333333,59.666666666666664,-1,5.555555555555555,19-Nottingham-Forest-Newcastle-United,19,Nottingham-Forest,Newcastle-United,W,Away,3,1,3.5,2.4,38,1.0,2.0,1.2000000000000002,1.4333333333333333,33.333333333333336,1,4.222222222222222,19-Nottingham-Forest-Newcastle-United,-1
19-Sheffield-United-Luton-Town,19,Sheffield-United,Luton-Town,L,Home,2,3,2.4,0.6,51,0.6666666666666666,1.0,0.6,1.5333333333333334,28.666666666666668,-1,6.444444444444445,19-Luton-Town-Sheffield-United,19,Luton-Town,Sheffield-United,W,Away,3,2,0.6,2.4,49,1.6666666666666667,2.0,1.2333333333333334,1.7666666666666666,37.0,1,6.0,19-Luton-Town-Sheffield-United,-1
20-Aston-Villa-Burnley,20,Aston-Villa,Burnley,W,Home,3,2,3.2,1.2,64,1.6666666666666667,1.6666666666666667,1.333333333333333,0.7333333333333333,65.66666666666667,1,6.222222222222222,20-Burnley-Aston-Villa,20,Burnley,Aston-Villa,L,Away,2,3,1.2,3.2,36,0.6666666666666666,1.3333333333333333,0.6333333333333333,1.5000000000000002,42.333333333333336,-1,5.555555555555555,20-Burnley-Aston-Villa,1
20-Crystal-Palace-Brentford,20,Crystal-Palace,Brentford,W,Home,3,1,1.0,1.4,46,1.3333333333333333,1.6666666666666667,1.3999999999999997,1.8,32.666666666666664,1,5.333333333333333,20-Brentford-Crystal-Palace,20,Brentford,Crystal-Palace,L,Away,1,3,1.4,1.0,54,0.6666666666666666,2.3333333333333335,1.0333333333333334,2.033333333333333,41.333333333333336,-1,3.333333333333333,20-Brentford-Crystal-Palace,1
20-Fulham-Arsenal,20,Fulham,Arsenal,W,Home,2,1,1.2,1.6,40,0.0,2.6666666666666665,0.6333333333333334,1.8999999999999997,51.0,1,3.333333333333333,20-Arsenal-Fulham,20,Arsenal,Fulham,L,Away,1,2,1.6,1.2,60,1.0,1.0,1.8999999999999997,1.0333333333333332,56.666666666666664,-1,6.222222222222222,20-Arsenal-Fulham,1
20-Liverpool-Newcastle-United,20,Liverpool,Newcastle-United,W,Home,4,2,7.0,0.6,61,1.0,0.3333333333333333,1.7000000000000002,0.7666666666666666,62.666666666666664,1,8.0,20-Newcastle-United-Liverpool,20,Newcastle-United,Liverpool,L,Away,2,4,0.6,7.0,39,1.3333333333333333,1.3333333333333333,2.433333333333333,1.7333333333333334,65.66666666666667,-1,5.111111111111111,20-Newcastle-United-Liverpool,1
20-Luton-Town-Chelsea,20,Luton-Town,Chelsea,L,Home,2,3,2.3,1.5,52,2.3333333333333335,2.0,1.3333333333333333,2.033333333333333,41.666666666666664,-1,8.222222222222221,20-Chelsea-Luton-Town,20,Chelsea,Luton-Town,W,Away,3,2,1.5,2.3,48,1.6666666666666667,1.0,2.5666666666666664,0.9333333333333332,69.66666666666667,1,7.777777777777778,20-Chelsea-Luton-Town,-1
20-Manchester-City-Sheffield-United,20,Manchester-City,Sheffield-United,W,Home,2,0,2.2,0.3,80,2.0,1.0,2.1,1.0666666666666667,72.0,1,9.11111111111111,20-Sheffield-United-Manchester-City,20,Sheffield-United,Manchester-City,L,Away,0,2,0.3,2.2,20,1.0,2.0,1.133333333333333,1.5333333333333334,32.0,-1,4.444444444444445,20-Sheffield-United-Manchester-City,1
20-Nottingham-Forest-Manchester-United,20,Nottingham-Forest,Manchester-United,W,Home,2,1,0.7,0.8,44,1.6666666666666667,2.0,1.9333333333333336,1.8333333333333333,35.333333333333336,1,6.0,20-Manchester-United-Nottingham-Forest,20,Manchester-United,Nottingham-Forest,L,Away,1,2,0.8,0.7,56,1.0,1.3333333333333333,0.9666666666666668,1.7333333333333336,47.666666666666664,-1,6.888888888888889,20-Manchester-United-Nottingham-Forest,1
20-West-Ham-United-Brighton-and-Hove-Albion,20,West-Ham-United,Brighton-and-Hove-Albion,D,Home,0,0,0.7,2.3,32,2.3333333333333335,0.0,1.2333333333333332,1.4666666666666668,35.666666666666664,0,10.0,20-Brighton-and-Hove-Albion-West-Ham-United,20,Brighton-and-Hove-Albion,West-Ham-United,D,Away,0,0,2.3,0.7,68,1.6666666666666667,1.6666666666666667,1.7,1.9666666666666668,53.666666666666664,0,7.111111111111112,20-Brighton-and-Hove-Albion-West-Ham-United,0
20-Wolverhampton-Wanderers-Everton,20,Wolverhampton-Wanderers,Everton,W,Home,3,0,1.9,0.4,53,2.0,1.6666666666666667,1.4666666666666666,1.7666666666666668,42.333333333333336,1,8.222222222222221,20-Everton-Wolverhampton-Wanderers,20,Everton,Wolverhampton-Wanderers,L,Away,0,3,0.4,1.9,47,1.3333333333333333,1.6666666666666667,1.3999999999999997,1.5333333333333332,35.333333333333336,-1,5.111111111111111,20-Everton-Wolverhampton-Wanderers,1
21-Arsenal-Crystal-Palace,21,Arsenal,Crystal-Palace,W,Home,5,0,3.3,0.3,60,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.2,60.333333333333336,1,4.222222222222222,21-Crystal-Palace-Arsenal,21,Crystal-Palace,Arsenal,L,Away,0,5,0.3,3.3,40,1.6666666666666667,1.3333333333333333,1.1333333333333333,1.7333333333333334,39.333333333333336,-1,6.888888888888889,21-Crystal-Palace-Arsenal,1
21-Bournemouth-Liverpool,21,Bournemouth,Liverpool,L,Home,0,4,1.4,1.5,40,2.3333333333333335,1.6666666666666667,1.7000000000000004,1.2000000000000002,53.0,-1,7.333333333333333,21-Liverpool-Bournemouth,21,Liverpool,Bournemouth,W,Away,4,0,1.5,1.4,60,2.3333333333333335,1.0,3.266666666666667,0.7000000000000001,60.333333333333336,1,9.11111111111111,21-Liverpool-Bournemouth,-1
21-Brentford-Nottingham-Forest,21,Brentford,Nottingham-Forest,W,Home,3,2,1.2,1.2,48,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.8999999999999997,48.0,1,3.333333333333333,21-Nottingham-Forest-Brentford,21,Nottingham-Forest,Brentford,L,Away,2,3,1.2,1.2,52,2.3333333333333335,1.6666666666666667,1.7333333333333334,1.5999999999999999,38.666666666666664,-1,8.222222222222221,21-Nottingham-Forest-Brentford,1
21-Brighton-and-Hove-Albion-Wolverhampton-Wanderers,21,Brighton-and-Hove-Albion,Wolverhampton-Wanderers,D,Home,0,0,1.0,1.1,72,1.6666666666666667,1.0,2.233333333333333,1.4333333333333333,59.333333333333336,0,7.777777777777778,21-Wolverhampton-Wanderers-Brighton-and-Hove-Albion,21,Wolverhampton-Wanderers,Brighton-and-Hove-Albion,D,Away,0,0,1.1,1.0,28,3.0,0.6666666666666666,1.8666666666666665,1.5333333333333334,41.666666666666664,0,10.0,21-Wolverhampton-Wanderers-Brighton-and-Hove-Albion,0
21-Burnley-Luton-Town,21,Burnley,Luton-Town,D,Home,1,1,1.1,0.9,39,1.3333333333333333,1.6666666666666667,0.8000000000000002,2.1,34.0,0,5.111111111111111,21-Luton-Town-Burnley,21,Luton-Town,Burnley,D,Away,1,1,0.9,1.1,61,2.0,1.6666666666666667,1.4333333333333333,1.7666666666666666,45.333333333333336,0,7.333333333333333,21-Luton-Town-Burnley,0
21-Chelsea-Fulham,21,Chelsea,Fulham,W,Home,1,0,2.2,0.8,55,2.0,1.6666666666666667,2.033333333333333,1.5666666666666664,59.666666666666664,1,8.222222222222221,21-Fulham-Chelsea,21,Fulham,Chelsea,L,Away,0,1,0.8,2.2,45,0.6666666666666666,2.0,0.9333333333333332,1.2666666666666666,54.333333333333336,-1,6.0,21-Fulham-Chelsea,1
21-Everton-Aston-Villa,21,Everton,Aston-Villa,D,Home,0,0,1.1,1.2,32,0.6666666666666666,2.6666666666666665,1.0666666666666667,1.9333333333333333,38.0,0,3.333333333333333,21-Aston-Villa-Everton,21,Aston-Villa,Everton,D,Away,0,0,1.2,1.1,68,2.0,2.0,1.933333333333333,0.9666666666666665,65.0,0,6.888888888888889,21-Aston-Villa-Everton,0
21-Newcastle-United-Manchester-City,21,Newcastle-United,Manchester-City,L,Home,2,3,1.3,3.0,28,1.0,2.6666666666666665,1.4666666666666666,3.966666666666667,55.333333333333336,-1,3.333333333333333,21-Manchester-City-Newcastle-United,21,Manchester-City,Newcastle-United,W,Away,3,2,3.0,1.3,72,2.0,0.3333333333333333,2.3000000000000003,0.5666666666666667,74.0,1,10.0,21-Manchester-City-Newcastle-United,-1
21-Sheffield-United-West-Ham-United,21,Sheffield-United,West-Ham-United,D,Home,2,2,2.5,2.3,57,1.0,2.0,1.0999999999999999,1.2333333333333334,31.333333333333332,0,4.222222222222222,21-West-Ham-United-Sheffield-United,21,West-Ham-United,Sheffield-United,D,Away,2,2,2.3,2.5,43,1.3333333333333333,0.0,1.0999999999999999,2.0,31.333333333333332,0,8.666666666666668,21-West-Ham-United-Sheffield-United,0
22-Aston-Villa-Newcastle-United,22,Aston-Villa,Newcastle-United,L,Home,1,3,1.4,2.6,61,1.6666666666666667,1.6666666666666667,2.0333333333333328,1.133333333333333,62.0,-1,6.888888888888889,22-Newcastle-United-Aston-Villa,22,Newcastle-United,Aston-Villa,W,Away,3,1,2.6,1.4,39,1.6666666666666667,3.3333333333333335,1.433333333333333,4.5,43.0,1,3.333333333333333,22-Newcastle-United-Aston-Villa,-1
22-Crystal-Palace-Sheffield-United,22,Crystal-Palace,Sheffield-United,W,Home,3,2,1.1,0.8,53,1.3333333333333333,2.6666666666666665,0.7999999999999998,2.433333333333333,41.0,1,5.555555555555555,22-Sheffield-United-Crystal-Palace,22,Sheffield-United,Crystal-Palace,L,Away,2,3,0.8,1.1,47,1.3333333333333333,2.3333333333333335,1.7333333333333332,1.7,42.666666666666664,-1,4.666666666666667,22-Sheffield-United-Crystal-Palace,1
22-Fulham-Everton,22,Fulham,Everton,D,Home,0,0,1.6,1.9,70,0.6666666666666666,1.6666666666666667,0.7666666666666666,1.8666666666666665,47.333333333333336,0,5.555555555555555,22-Everton-Fulham,22,Everton,Fulham,D,Away,0,0,1.9,1.6,30,0.3333333333333333,2.0,0.8333333333333331,1.8333333333333333,35.666666666666664,0,4.666666666666667,22-Everton-Fulham,0
